instance_id,test_name,repo,path,cpu_energy_joules_base_Attempt1,cpu_energy_joules_base_Attempt2,cpu_energy_joules_base_Attempt3,cpu_energy_joules_base_Attempt4,cpu_energy_joules_base_Attempt5,gpu_energy_joules_base_Attempt1,gpu_energy_joules_base_Attempt2,gpu_energy_joules_base_Attempt3,gpu_energy_joules_base_Attempt4,gpu_energy_joules_base_Attempt5,total_energy_joules_base_Attempt1,total_energy_joules_base_Attempt2,total_energy_joules_base_Attempt3,total_energy_joules_base_Attempt4,total_energy_joules_base_Attempt5,system_energy_joules_base_Attempt1,system_energy_joules_base_Attempt2,system_energy_joules_base_Attempt3,system_energy_joules_base_Attempt4,system_energy_joules_base_Attempt5,power_watts_base_Attempt1,power_watts_base_Attempt2,power_watts_base_Attempt3,power_watts_base_Attempt4,power_watts_base_Attempt5,carbon_grams_base_Attempt1,carbon_grams_base_Attempt2,carbon_grams_base_Attempt3,carbon_grams_base_Attempt4,carbon_grams_base_Attempt5,carbon_grams_system_base_Attempt1,carbon_grams_system_base_Attempt2,carbon_grams_system_base_Attempt3,carbon_grams_system_base_Attempt4,carbon_grams_system_base_Attempt5,duration_seconds_base_Attempt1,duration_seconds_base_Attempt2,duration_seconds_base_Attempt3,duration_seconds_base_Attempt4,duration_seconds_base_Attempt5,cpu_usage_mean_percent_base_Attempt1,cpu_usage_mean_percent_base_Attempt2,cpu_usage_mean_percent_base_Attempt3,cpu_usage_mean_percent_base_Attempt4,cpu_usage_mean_percent_base_Attempt5,cpu_usage_peak_percent_base_Attempt1,cpu_usage_peak_percent_base_Attempt2,cpu_usage_peak_percent_base_Attempt3,cpu_usage_peak_percent_base_Attempt4,cpu_usage_peak_percent_base_Attempt5,ram_usage_mean_mb_base_Attempt1,ram_usage_mean_mb_base_Attempt2,ram_usage_mean_mb_base_Attempt3,ram_usage_mean_mb_base_Attempt4,ram_usage_mean_mb_base_Attempt5,ram_usage_peak_mb_base_Attempt1,ram_usage_peak_mb_base_Attempt2,ram_usage_peak_mb_base_Attempt3,ram_usage_peak_mb_base_Attempt4,ram_usage_peak_mb_base_Attempt5,gpu_temperature_mean_celsius_base_Attempt1,gpu_temperature_mean_celsius_base_Attempt2,gpu_temperature_mean_celsius_base_Attempt3,gpu_temperature_mean_celsius_base_Attempt4,gpu_temperature_mean_celsius_base_Attempt5,cpu_energy_joules_human_head_Attempt1,cpu_energy_joules_human_head_Attempt2,cpu_energy_joules_human_head_Attempt3,cpu_energy_joules_human_head_Attempt4,cpu_energy_joules_human_head_Attempt5,gpu_energy_joules_human_head_Attempt1,gpu_energy_joules_human_head_Attempt2,gpu_energy_joules_human_head_Attempt3,gpu_energy_joules_human_head_Attempt4,gpu_energy_joules_human_head_Attempt5,total_energy_joules_human_head_Attempt1,total_energy_joules_human_head_Attempt2,total_energy_joules_human_head_Attempt3,total_energy_joules_human_head_Attempt4,total_energy_joules_human_head_Attempt5,system_energy_joules_human_head_Attempt1,system_energy_joules_human_head_Attempt2,system_energy_joules_human_head_Attempt3,system_energy_joules_human_head_Attempt4,system_energy_joules_human_head_Attempt5,power_watts_human_head_Attempt1,power_watts_human_head_Attempt2,power_watts_human_head_Attempt3,power_watts_human_head_Attempt4,power_watts_human_head_Attempt5,carbon_grams_human_head_Attempt1,carbon_grams_human_head_Attempt2,carbon_grams_human_head_Attempt3,carbon_grams_human_head_Attempt4,carbon_grams_human_head_Attempt5,carbon_grams_system_human_head_Attempt1,carbon_grams_system_human_head_Attempt2,carbon_grams_system_human_head_Attempt3,carbon_grams_system_human_head_Attempt4,carbon_grams_system_human_head_Attempt5,duration_seconds_human_head_Attempt1,duration_seconds_human_head_Attempt2,duration_seconds_human_head_Attempt3,duration_seconds_human_head_Attempt4,duration_seconds_human_head_Attempt5,cpu_usage_mean_percent_human_head_Attempt1,cpu_usage_mean_percent_human_head_Attempt2,cpu_usage_mean_percent_human_head_Attempt3,cpu_usage_mean_percent_human_head_Attempt4,cpu_usage_mean_percent_human_head_Attempt5,cpu_usage_peak_percent_human_head_Attempt1,cpu_usage_peak_percent_human_head_Attempt2,cpu_usage_peak_percent_human_head_Attempt3,cpu_usage_peak_percent_human_head_Attempt4,cpu_usage_peak_percent_human_head_Attempt5,ram_usage_mean_mb_human_head_Attempt1,ram_usage_mean_mb_human_head_Attempt2,ram_usage_mean_mb_human_head_Attempt3,ram_usage_mean_mb_human_head_Attempt4,ram_usage_mean_mb_human_head_Attempt5,ram_usage_peak_mb_human_head_Attempt1,ram_usage_peak_mb_human_head_Attempt2,ram_usage_peak_mb_human_head_Attempt3,ram_usage_peak_mb_human_head_Attempt4,ram_usage_peak_mb_human_head_Attempt5,gpu_temperature_mean_celsius_human_head_Attempt1,gpu_temperature_mean_celsius_human_head_Attempt2,gpu_temperature_mean_celsius_human_head_Attempt3,gpu_temperature_mean_celsius_human_head_Attempt4,gpu_temperature_mean_celsius_human_head_Attempt5
pydata__xarray-9552,xarray/tests/test_rolling.py::TestDataArrayRolling::test_rolling_reduce[None-numpy-mean-2-1-False-1],pydata/xarray,xarray/tests/test_rolling.py::TestDataArrayRolling,30.650787353515625,30.82110595703125,29.754989620298147,29.9158935546875,29.143051147460938,22.309986121177676,22.32407163060795,22.340253220211377,24.130250820875165,24.133185385465623,52.9607734746933,53.145177587639196,52.09524284050953,54.04614437556266,53.27623653292656,226.0,214.0,,250.0,,44.03034681747968,44.17265890539392,43.305932174797256,41.47376928782364,40.88405926409081,0.0036778314912981457,0.0036906373324749444,0.003617725197257606,0.003753204470525185,0.0036997386481199,0.015694444444444445,0.014861111111111111,,0.017361111111111112,,1.202824354171753,1.2031238079071045,1.202958583831787,1.30314040184021,1.303105354309082,11.14,10.709999999999999,11.1,10.10909090909091,10.281818181818181,35.9,43.9,38.5,44.5,46.1,3330.563671875,3363.971875,3343.90078125,3340.084872159091,3370.4868607954545,3386.203125,3409.5390625,3377.87109375,3397.90234375,3395.984375,39,39,39,39,39,32.05876159667969,30.891586307436228,29.980545043945312,29.837554931640625,30.023300170898438,22.20636260819435,22.217415104215792,22.23943108992143,22.31001027861509,24.129169876098633,54.26512420487404,53.10900141165202,52.21997613386674,52.14756521025571,54.15247004699707,280.0,160.0,,194.0,,45.12600587558511,44.16152823542614,43.43308677520754,43.32744363593288,41.51458156551034,0.0037684114031162528,0.00368812509803139,0.0036263872315185235,0.003621358695156647,0.00376058819770813,0.019444444444444445,0.011111111111111112,,0.013472222222222222,,1.2025244235992432,1.2026078701019287,1.2023086547851562,1.203568935394287,1.3044204711914062,11.09,11.18,10.65,11.15,10.127272727272727,37.9,34.5,36.0,33.3,50.9,3365.609375,3347.453125,3331.33125,3338.6453125,3323.2855113636365,3404.78125,3376.703125,3363.34375,3390.88671875,3370.62890625,39,39,39,39,39
pydata__xarray-9552,xarray/tests/test_rolling.py::TestDatasetRolling::test_rolling_reduce[numpy-min-3-3-True-2],pydata/xarray,xarray/tests/test_rolling.py::TestDatasetRolling,28.989334102720022,27.71307373046875,27.33905029296875,27.587265018373728,27.283828731626272,22.29529081821442,24.228018191417057,22.455917170763012,24.153388933777812,22.271099914572453,51.28462492093444,51.94109192188581,49.794967463731766,51.74065395215154,49.554928646198725,232.0,170.0,,186.0,,42.62144347640887,39.841911886775534,41.393217234328496,39.69922137360226,41.1855821121984,0.003561432286176003,0.003607020272353181,0.0034579838516480394,0.0035931009688994126,0.003441314489319356,0.01611111111111111,0.011805555555555555,,0.012916666666666667,,1.203258752822876,1.3036797046661377,1.2029740810394287,1.303316593170166,1.2032105922698975,11.27,9.854545454545455,10.84,10.372727272727273,11.1,39.6,44.2,39.4,42.5,36.2,3325.27421875,3340.3920454545455,3367.1796875,3352.0436789772725,3352.087109375,3370.3984375,3387.4453125,3414.9296875,3368.39453125,3394.1484375,39,39,39,39,39,28.699264530092478,28.199066158384085,27.192886352539062,27.185256954282522,27.074417110532522,22.223596409710975,24.03376178320249,23.985810327529908,23.989065905332566,24.13289535268148,50.922860939803456,52.23282794158658,51.17869668006897,51.17432285961509,51.207312463214,208.0,232.0,,240.0,,42.346499082583165,40.08526414581519,39.24314319535281,39.242286003666244,39.28110670391817,0.003536309787486351,0.0036272797181657345,0.0035540761583381228,0.0035537724208066033,0.0035560633655009723,0.014444444444444444,0.01611111111111111,,0.016666666666666666,,1.2025282382965088,1.3030431270599365,1.3041436672210693,1.304060697555542,1.3036117553710938,11.16,10.1,10.072727272727272,10.181818181818182,10.227272727272727,31.9,40.2,48.9,37.9,38.1,3302.907421875,3310.463068181818,3336.4886363636365,3328.4790482954545,3356.3753551136365,3363.49609375,3353.3359375,3372.625,3358.859375,3379.4453125,39,39,39,39,39
pydata__xarray-9552,xarray/tests/test_rolling.py::TestDatasetRollingExp::test_rolling_exp[1-dask],pydata/xarray,xarray/tests/test_rolling.py::TestDatasetRollingExp,27.555465698242188,26.997848514467478,26.887435916811228,26.284072879701853,26.60913085564971,24.08981492614746,22.192394012797962,24.07060092439254,22.379617647777902,22.329210332393647,51.64528062438965,49.19024252726544,50.958036841203764,48.66369052747976,48.93834118804335,390.0,206.0,,204.0,,39.624318809148555,40.8954940951899,39.08537687250935,40.43931236317908,40.65335393343963,0.00358647782113817,0.003415989064393433,0.003538752558416928,0.0033794229532972055,0.003398495915836344,0.02708333333333333,0.014305555555555556,,0.014166666666666666,,1.3033733367919922,1.2028279304504395,1.3037621974945068,1.2033758163452148,1.2037959098815918,10.081818181818182,11.030000000000001,10.127272727272727,11.04,11.06,37.5,39.7,52.7,32.3,35.1,3381.181818181818,3393.2671875,3364.267400568182,3382.626171875,3402.8421875,3421.19140625,3439.70703125,3373.80078125,3417.6015625,3420.66796875,39,39,39,39,39,26.649002075195312,26.70550537481904,27.215286258608103,26.972564700990915,27.076278682798147,22.30160325394977,22.25372050523758,22.217168374690143,24.182598409811657,22.35833973277699,48.950605329145084,48.95922588005662,49.43245463329825,51.155163110802576,49.43461841557514,196.0,242.0,,212.0,,40.68195273292023,40.64366399745569,41.08157858359104,39.239423650989764,41.08226163432833,0.003399347592301742,0.0033999462416705985,0.0034328093495346007,0.0035524418826946235,0.0034329596121927177,0.013611111111111112,0.016805555555555556,,0.014722222222222222,,1.2032511234283447,1.204596757888794,1.203275442123413,1.3036675453186035,1.20330810546875,11.04,11.19,11.16,9.963636363636363,11.18,40.6,37.0,38.9,44.1,52.0,3348.340625,3334.94453125,3339.915234375,3335.758877840909,3305.71640625,3367.05078125,3351.51953125,3381.94921875,3390.31640625,3338.81640625,39,39,39,39,39
pydata__xarray-9520,xarray/tests/test_rolling.py::TestDatasetRolling::test_rolling_wrapped_bottleneck[1-numbagg-numpy-z2-1-True-min],pydata/xarray,xarray/tests/test_rolling.py::TestDatasetRolling,44.080108646303415,29.039031978696585,28.408370971679688,29.46270751953125,28.840194705873728,29.665368132019047,22.207493187514217,23.94561160117388,22.09920708873055,22.153599080345845,73.74547677832246,51.2465251662108,52.35398257285357,51.5619146082618,50.99379378621957,190.0,,294.0,162.0,,46.00278479270255,42.59242965115927,40.14449822900672,42.86176953488653,42.38734148658401,0.005121213665161281,0.0035587864698757503,0.003635693234225942,0.003580688514462625,0.003541235679598581,0.013194444444444444,,0.020416666666666666,0.011250000000000001,,1.6030654907226562,1.203183889389038,1.304138422012329,1.2029814720153809,1.203042984008789,8.835714285714285,10.879999999999999,10.036363636363637,11.5,10.85,35.1,35.8,54.9,33.2,32.5,3343.641183035714,3368.36015625,3392.728338068182,3368.584765625,3343.63359375,3380.2734375,3420.1171875,3430.9296875,3416.1953125,3385.8515625,39,39,39,39,39,43.27824401855469,29.008041381835938,29.3056640625,28.721359252929688,28.14276123419404,29.541370738983154,20.414251836776735,22.22495081227476,22.26553773041205,24.125539754748345,72.81961475753783,49.42229321861267,51.530614874774756,50.98689698334174,52.268300988942386,166.0,,200.0,202.0,,45.40604206384071,44.73468542444105,42.832211194877786,42.366722189927295,40.109742629419515,0.005056917691495683,0.003432103695736991,0.003578514921859358,0.0035407567349542875,0.0036297431242321102,0.011527777777777777,,0.01388888888888889,0.014027777777777778,,1.6037428379058838,1.1047868728637695,1.2030808925628662,1.2034657001495361,1.3031322956085205,8.85,10.94,10.83,11.34,10.09090909090909,33.3,36.8,34.5,40.3,43.8,3459.3420758928573,3454.235546875,3459.502734375,3383.44375,3364.3046875,3511.83203125,3493.40234375,3483.80078125,3431.89453125,3410.875,39,39,39,39,39
pydata__xarray-9520,xarray/tests/test_rolling.py::TestDatasetRolling::test_rolling_wrapped_bottleneck[1-numbagg-numpy-z2-1-True-var],pydata/xarray,xarray/tests/test_rolling.py::TestDatasetRolling,28.724334713071585,28.3251953125,28.240081790834665,28.736480709165335,28.749114990234375,22.306321045073595,22.30122380924225,22.283949602170424,22.36185246235674,22.409464580405846,51.03065575814518,50.626419121742245,50.52403139300509,51.09833317152207,51.15857957064022,320.0,,200.0,236.0,,42.40541828355011,42.04940362974163,41.99648015780637,42.48500603602901,42.52898495284087,0.003543795538760082,0.0035157235501209892,0.003508613291180909,0.0035484953591334773,0.0035526791368500153,0.022222222222222223,,0.01388888888888889,0.01638888888888889,,1.203399419784546,1.203974723815918,1.2030539512634277,1.2027380466461182,1.2029109001159668,11.09,11.08,11.030000000000001,11.21,11.24,44.2,43.7,32.2,38.1,39.1,3385.385546875,3403.80625,3379.979296875,3352.916796875,3322.020703125,3432.04296875,3417.390625,3402.71484375,3401.84765625,3344.41015625,39,39,39,39,39,27.965164184570312,28.49877930060029,28.033401489257812,28.626007080078125,27.578964233398438,22.33522547617826,22.264273730516432,22.172449928738853,24.07228023469448,22.161865787506102,50.30038966074857,50.763053031116726,50.20585141799667,52.69828731477261,49.74083002090454,178.0,,182.0,224.0,,41.81962704697738,42.191822994579475,41.72448686167464,40.44763194457406,41.34654255393995,0.0034930826153297618,0.003525212016049773,0.0034865174595831022,0.0036596032857480975,0.0034542243070072596,0.012361111111111111,,0.01263888888888889,0.015555555555555555,,1.202793836593628,1.2031490802764893,1.203270673751831,1.3028769493103027,1.2030227184295654,11.1,11.31,11.23,10.0,11.129999999999999,45.5,32.8,38.9,41.0,38.3,3338.315234375,3347.484765625,3358.34375,3310.357244318182,3296.537109375,3379.49609375,3377.8671875,3399.52734375,3345.29296875,3344.80859375,39,39,39,39,39
pydata__xarray-9517,xarray/tests/test_computation.py::test_polyval[int32-degree-dask],pydata/xarray,xarray/tests/test_computation.py,44.356719970703125,29.508834838867188,29.309371951967478,28.858535770326853,27.793548583984375,29.477821923732755,22.28870890495994,22.24099139959162,23.973635132312776,22.146397139765998,73.83454189443589,51.79754374382713,51.5503633515591,52.83217090263963,49.93994572375037,172.0,,170.0,160.0,,45.95496194554874,42.957332054740036,42.85249007595039,40.571246744580094,41.516860503872856,0.005127398742669159,0.0035970516488768836,0.003579886343858271,0.003668900757127752,0.0034680517863715536,0.011944444444444445,,0.011805555555555555,0.011111111111111112,,1.6066718101501465,1.2057905197143555,1.202972412109375,1.3022072315216064,1.2028834819793701,8.533333333333333,9.772727272727272,10.97,10.181818181818182,11.19,48.0,51.9,38.0,44.1,41.8,3399.61953125,3309.998224431818,3305.36171875,3342.772372159091,3344.3,3422.44921875,3349.43359375,3347.65234375,3391.6171875,3385.54296875,38.666666666666664,38.36363636363637,38.90909090909091,38,38,44.191009517759085,27.79852294921875,27.483642578125,27.542327877134085,29.8134765625,31.05611392211914,23.815929511785505,21.98266512671384,23.841457463622092,23.81453261435032,75.24712343987822,51.614452461004255,49.46630770483884,51.38378534075618,53.62800917685032,180.0,178.0,,234.0,,44.16596942175843,39.61414449327744,41.10107208998249,39.41966556628388,41.174914060805314,0.0052254946833248765,0.003584336976458629,0.003435160257280475,0.0035683184264414013,0.003724167303947939,0.0125,0.012361111111111111,,0.016249999999999997,,1.7037353515625,1.3029298782348633,1.2035284042358398,1.3035063743591309,1.3024437427520752,8.626666666666667,9.9,11.05,10.036363636363637,10.39090909090909,49.5,37.8,44.4,45.6,40.7,3458.6263020833335,3445.7258522727275,3414.27109375,3402.7972301136365,3382.302911931818,3491.9140625,3486.87890625,3460.96875,3456.4140625,3421.4921875,39,38.75,38,38,38
pydata__xarray-9517,xarray/tests/test_dataarray.py::TestDataArray::test_to_and_from_dict[False-array-False],pydata/xarray,xarray/tests/test_dataarray.py::TestDataArray,39.451904296875,29.59869385138154,28.447250366210938,28.380783081054688,28.520370487123728,25.92829039151852,24.027133070707322,22.253326366099444,22.224538257187064,22.204074788635424,65.38019468839352,53.62582692208886,50.70057673231038,50.60532133824175,50.72444527575915,162.0,162.0,,176.0,,46.58051998432297,41.144264275840854,42.11754481993475,42.060990668342214,42.16188963547159,0.004540291297805105,0.003724015758478393,0.003520873384188221,0.003514258426266788,0.003522530921927719,0.011250000000000001,0.011250000000000001,,0.012222222222222223,,1.403595209121704,1.303360939025879,1.2037875652313232,1.203141450881958,1.203087568283081,9.983333333333334,9.818181818181818,11.27,11.42,11.209999999999999,32.6,42.1,61.1,40.4,38.8,3325.2672526041665,3330.0387073863635,3324.249609375,3352.775390625,3330.11640625,3375.2421875,3363.109375,3357.38671875,3367.8515625,3362.94921875,38,39,38.09090909090909,38,38,37.59413146972656,29.117568969726562,28.965011592954397,28.083480834960938,28.36663817986846,25.684246878532264,22.099504078951746,23.893997033953667,22.035149394273756,23.796434449553487,63.278378348258826,51.21707304867831,52.859008626908064,50.1186302292347,52.16307262942195,230.0,308.0,,186.0,194.0,45.07763158652495,42.55263008570817,40.55404083374429,41.64769247662908,40.025081866998995,0.004394331829740196,0.0035567411839359936,0.0036707644879797265,0.0034804604325857427,0.003622435599265413,0.015972222222222224,0.021388888888888888,,0.012916666666666667,0.013472222222222222,1.4037644863128662,1.2036170959472656,1.3034214973449707,1.203395128250122,1.3032596111297607,9.641666666666666,11.24,10.209090909090909,10.86,10.145454545454546,32.8,46.9,37.2,42.8,41.7,3385.6787109375,3427.36953125,3438.357244318182,3450.531640625,3389.2691761363635,3433.09375,3461.23828125,3480.4453125,3468.34375,3436.4609375,38.07692307692308,39,38.083333333333336,38,38
pydata__xarray-9517,xarray/tests/test_dataarray.py::TestDataArray::test_to_and_from_dict[True-array-False],pydata/xarray,xarray/tests/test_dataarray.py::TestDataArray,29.221633911132812,28.369796756654978,28.07293700799346,28.82397461310029,28.257949832826853,22.1972858600183,24.002372732818127,22.189098063230517,24.012654897054038,23.926020937919617,51.41891977115111,52.37216948947311,50.26203507122398,52.836629510154324,52.18397077074647,202.0,,242.0,190.0,,42.734094265733155,40.168210530946276,41.776493581534254,40.525974340825265,40.02817783130555,0.0035707583174410494,0.003636956214546744,0.0034904191021683318,0.003669210382649606,0.003623886859079616,0.014027777777777778,,0.016805555555555556,0.013194444444444444,,1.2032294273376465,1.303821325302124,1.2031176090240479,1.30377197265625,1.3036808967590332,11.48,10.154545454545454,11.209999999999999,9.863636363636363,10.309090909090909,32.1,57.5,41.9,40.6,38.4,3314.385546875,3375.1889204545455,3386.59921875,3337.381036931818,3334.751775568182,3356.7734375,3418.25,3404.8515625,3398.08203125,3389.41796875,38,38,38.18181818181818,39,38.25,28.013168338686228,28.523635864257812,28.174911499023438,29.138351440429688,28.808197021484375,21.972165274273266,23.85234071815014,21.98803800303286,22.054788586703214,22.06519732364741,49.985333612959494,52.37597658240795,50.16294950205629,51.1931400271329,50.873394345131786,,204.0,,200.0,,41.55568854259942,40.21794801736718,41.70539268598369,42.41619308972757,42.28019884305502,0.003471203723122187,0.0036372205960005523,0.0034835381598650205,0.0035550791685508955,0.0035328746073008187,,0.014166666666666666,,0.01388888888888889,,1.2028517723083496,1.3023035526275635,1.2027928829193115,1.2069244384765625,1.2032439708709717,10.89,10.054545454545455,11.040000000000001,10.290909090909091,11.34,40.4,40.9,36.7,47.1,39.1,3377.34765625,3371.3746448863635,3326.06484375,3323.927911931818,3377.941796875,3424.92578125,3404.9921875,3374.76171875,3364.07421875,3420.05078125,38.27272727272727,38.5,38.72727272727273,39,38
pydata__xarray-9517,xarray/tests/test_dataset.py::TestDataset::test_isel_dataarray,pydata/xarray,xarray/tests/test_dataset.py::TestDataset,39.29089355841279,30.696533203125,29.080230712890625,30.133804325014353,29.543533321470022,25.76294216937285,23.89568639286359,20.24062760925293,22.0636603148417,21.983519994930788,65.05383572778564,54.59221959598859,49.32085832214355,52.19746463985605,51.52705331640081,232.0,200.0,,228.0,,46.355082273436274,41.88272304217995,44.67005629549781,43.39138049600186,42.824871667772,0.004517627481096225,0.003791126360832541,0.003425059605704413,0.0036248239333233367,0.003578267591416723,0.01611111111111111,0.01388888888888889,,0.015833333333333335,,1.4033808708190918,1.3034543991088867,1.1041145324707031,1.2029454708099365,1.2032039165496826,10.058333333333334,10.10909090909091,11.26,10.89,11.19,35.1,37.0,42.5,35.9,34.2,3376.3912760416665,3390.783380681818,3356.445703125,3351.19375,3340.253125,3428.22265625,3437.34375,3400.9921875,3397.953125,3366.3984375,38.46153846153846,38,38,38,38.90909090909091,40.467926025390625,39.22972106933594,29.833114624023438,29.314651489257812,29.109649661928415,23.946075849076113,22.06436919342388,22.096546646768395,22.040012168190696,23.820603157361347,64.41400187446673,61.294090262759816,51.92966127079183,51.35466365744851,52.93025281928976,230.0,238.0,,174.0,,49.34306911069015,50.95549169177341,43.15984409714403,42.69018223388254,40.61734828080562,0.004473194574615745,0.004256534046024987,0.0036062264771383216,0.0035662960873228135,0.0036757120013395667,0.015972222222222224,0.016527777777777777,,0.012083333333333333,,1.305431604385376,1.202894687652588,1.2031939029693604,1.2029619216918945,1.3031439781188965,9.866666666666667,10.93,11.11,11.25,10.090909090909092,34.8,39.2,40.5,34.1,38.7,3399.4134114583335,3373.380078125,3305.101953125,3302.58515625,3301.2095170454545,3418.46484375,3431.5078125,3337.59375,3345.5078125,3336.59375,38.416666666666664,39,38.18181818181818,39,39
pydata__xarray-9517,xarray/tests/test_groupby.py::TestDataArrayResample::test_resample_offset,pydata/xarray,xarray/tests/test_groupby.py::TestDataArrayResample,30.28070067986846,27.98559569939971,28.689300537109375,27.510116577148438,27.399566657841206,23.778206053614618,21.995183226715437,23.942941688458124,22.088320644335315,24.028742051124574,54.05890673348308,49.98077892611515,52.632242225567495,49.59843722148375,51.42830870896578,220.0,,226.0,170.0,,41.48958992988163,41.54126371872494,40.38966001566999,41.22460156931772,39.47752038448798,0.003754090745380769,0.003470887425424663,0.003655016821219965,0.0034443359181585936,0.0035714103270115126,0.015277777777777777,,0.015694444444444445,0.011805555555555555,,1.3029510974884033,1.2031598091125488,1.3031117916107178,1.203127145767212,1.3027238845825195,10.418181818181818,11.42,10.181818181818182,11.43,10.027272727272727,40.9,35.3,41.4,38.1,40.1,3361.626775568182,3354.334375,3363.1292613636365,3336.71484375,3338.41015625,3424.19140625,3395.79296875,3421.83203125,3368.01171875,3367.29296875,39,38.54545454545455,38.666666666666664,38.54545454545455,38.416666666666664,29.924331668764353,29.443984981626272,28.16271973028779,28.56573486700654,27.826858520507812,21.968577034690167,21.94660677361488,22.06853992613879,22.076726869192992,22.14771330356598,51.89290870345452,51.390591755241154,50.23125965642658,50.642461736199536,49.97457182407379,180.0,154.0,,198.0,,43.13358036696633,42.71900720460902,41.633847973786544,42.092152126721736,41.53866465772525,0.003603674215517675,0.003568791094113969,0.003488281920585179,0.0035168376205694124,0.003470456376671791,0.0125,0.010694444444444444,,0.01375,,1.2030744552612305,1.202991247177124,1.20650053024292,1.2031331062316895,1.2030856609344482,11.36,11.08,9.954545454545455,11.25,10.96,33.7,34.5,43.1,37.2,33.1,3290.8859375,3311.649609375,3316.41796875,3317.90234375,3302.744140625,3349.84375,3365.390625,3356.5703125,3369.29296875,3353.74609375,39,39,38.54545454545455,38.63636363636363,39
pydata__xarray-9509,xarray/tests/test_accessor_dt.py::test_cftime_floor_accessor[gregorian-True],pydata/xarray,xarray/tests/test_accessor_dt.py,42.89570617675781,27.529647823423147,27.38073730841279,27.83673095703125,28.361984249204397,31.25960283413529,22.05638749889894,22.08859864516692,21.942864517840473,23.78087300956249,74.1553090108931,49.58603532232209,49.46933595357971,49.779595474871726,52.14285725876689,148.0,294.0,,206.0,,43.52202152322572,41.20713207245678,41.123090883179344,41.39556750792536,40.01017067147837,0.005149674236867577,0.003443474675161256,0.003435370552331924,0.003456916352421648,0.003621031754081034,0.010277777777777778,0.020416666666666666,,0.014305555555555556,,1.703857183456421,1.203336238861084,1.2029576301574707,1.2025344371795654,1.3032400608062744,8.806666666666667,11.01,10.92,11.08,9.945454545454545,45.8,35.6,33.1,41.1,38.4,3525.1213541666666,3430.037109375,3423.247265625,3427.740234375,3447.1001420454545,3562.4375,3481.68359375,3466.18359375,3449.76953125,3505.859375,38.875,38.54545454545455,39,38.09090909090909,38,41.9967041015625,28.514114379882812,27.404342651367188,26.901641841977835,27.39105224609375,29.482489870866136,22.2219811742956,23.90345027160645,22.085060458269986,23.901067623496054,71.47919397242863,50.73609555417841,51.30779292297363,48.98670230024782,51.292119869589804,398.0,,194.0,198.0,,44.58909978441062,42.180141192183434,39.351045851911664,40.698767183487846,39.352603947447605,0.004963832914751988,0.0035233399690401675,0.0035630411752065024,0.0034018543264060985,0.003561952768721514,0.02763888888888889,,0.013472222222222222,0.01375,,1.6030642986297607,1.202843189239502,1.3038482666015625,1.2036409378051758,1.3033983707427979,9.0,11.28,10.145454545454546,11.36,10.063636363636364,38.9,40.6,39.7,33.0,37.7,3535.5890066964284,3489.84765625,3449.6821732954545,3389.0171875,3399.0546875,3554.34375,3533.9921875,3500.6328125,3396.765625,3454.0703125,39,39,39,39,39
pydata__xarray-9509,xarray/tests/test_backends.py::TestZarrDictStore::test_write_region[False-False-True-False],pydata/xarray,xarray/tests/test_backends.py::TestZarrDictStore,47.989471439272165,29.995391849428415,28.314605709165335,27.794708251953125,27.981033325195312,29.34118842072487,23.872678877592087,23.78404099688927,23.866440070470173,22.025209805423565,77.33065985999704,53.8680707270205,52.09864670605461,51.6611483224233,50.00624313061888,242.0,342.0,,198.0,200.0,48.203988278414535,41.31490420633784,39.96343818039448,39.6264972557006,41.5503494211392,0.0053701847124997945,0.0037408382449319794,0.003617961576809348,0.003587579744612729,0.003472655772959644,0.016805555555555556,0.02375,,0.01375,0.01388888888888889,1.6042377948760986,1.3038411140441895,1.3036577701568604,1.3037021160125732,1.2035095691680908,8.757142857142858,10.027272727272727,9.881818181818181,10.227272727272728,11.06,42.5,45.7,36.8,49.1,37.0,3420.469308035714,3443.0266335227275,3398.006747159091,3364.991122159091,3352.719140625,3449.375,3503.640625,3444.1015625,3420.33984375,3402.04296875,38.6,38,38.416666666666664,38,38.54545454545455,47.58918762207031,31.174957271665335,29.153167724609375,28.192764282226562,29.96185302734375,29.36030741780599,22.074210199876266,23.920199543595313,22.049413201202047,22.011950229341334,76.9494950398763,53.2491674715416,53.07336726820469,50.242177483428605,51.97380325668509,354.0,158.0,,180.0,,47.99473564252631,44.24011180551839,40.71327878820634,41.766229104832604,43.20477590460582,0.005343714933324742,0.0036978588521903886,0.003685650504736437,0.0034890401030158755,0.0036092918928253533,0.024583333333333332,0.010972222222222222,,0.0125,,1.603290319442749,1.2036399841308594,1.303588628768921,1.2029378414154053,1.2029643058776855,8.942857142857143,10.96,10.445454545454545,11.1,11.17,32.3,53.6,39.6,33.3,44.4,3386.239676339286,3390.3328125,3374.709161931818,3348.423828125,3337.255859375,3418.59375,3431.29296875,3438.5390625,3373.7890625,3383.90625,39,39,39,39,39
